customer_key,user_id,region,primary_device,first_touch_date,last_touch_date,total_touchpoints,conversion_flag,conversion_date,revenue,channel,campaign,first_touch_date_quarter,first_touch_date_month_name,first_touch_date_day_name,first_touch_date_day_of_week,first_touch_date_week,first_touch_date_hour,first_touch_date_is_weekend,last_touch_date_quarter,last_touch_date_month_name,last_touch_date_day_name,last_touch_date_day_of_week,last_touch_date_week,last_touch_date_hour,last_touch_date_is_weekend,conversion_date_quarter,conversion_date_month_name,conversion_date_day_name,conversion_date_day_of_week,conversion_date_week,conversion_date_hour,conversion_date_is_weekend
7177,U07177,Europe,Mobile,2025-04-05 23:32:00+00:00,2025-04-16 21:32:09+00:00,7,False,,0.0,Google Ads,Generic Search,2,April,Saturday,5,14,23,True,2,April,Wednesday,2,16,21,False,,,,,,,False
7178,U07178,North America,Mobile,2025-05-15 19:07:39+00:00,2025-05-18 22:07:39+00:00,2,False,,0.0,Google Ads,Brand Search,2,May,Thursday,3,20,19,False,2,May,Sunday,6,20,22,True,,,,,,,False
7179,U07179,North America,Mobile,2025-05-18 06:35:42+00:00,2025-05-31 17:35:00+00:00,6,False,,0.0,Facebook Ads,Retargeting,2,May,Sunday,6,20,6,True,2,May,Saturday,5,22,17,True,,,,,,,False
7180,U07180,South America,Tablet,2025-03-31 00:55:00+00:00,2025-04-03 12:55:58+00:00,4,False,,0.0,Organic,SEO Blog,1,March,Monday,0,14,0,False,2,April,Thursday,3,14,12,False,,,,,,,False
7181,U07181,Europe,Desktop,2025-03-08 08:14:40+00:00,2025-03-08 22:14:40+00:00,2,False,,0.0,Facebook Ads,Retargeting,1,March,Saturday,5,10,8,True,1,March,Saturday,5,10,22,True,,,,,,,False
7182,U07182,South America,Mobile,2025-01-16 09:58:00+00:00,2025-01-26 22:58:43+00:00,5,False,,0.0,Facebook Ads,Winter Sale,1,January,Thursday,3,3,9,False,1,January,Sunday,6,4,22,True,,,,,,,False
7183,U07183,Europe,Desktop,2025-01-29 13:48:00+00:00,2025-02-14 09:48:00+00:00,5,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Wednesday,2,5,13,False,1,February,Friday,4,7,9,False,,,,,,,False
7184,U07184,Asia Pacific,Tablet,2025-04-19 00:52:00+00:00,2025-04-30 05:52:00+00:00,7,False,,0.0,Tiktok Ads,Influencer Push,2,April,Saturday,5,16,0,True,2,April,Wednesday,2,18,5,False,,,,,,,False
7185,U07185,South America,Mobile,2025-01-08 13:50:21+00:00,2025-01-18 21:50:00+00:00,5,False,,0.0,Google Ads,Competitor Search,1,January,Wednesday,2,2,13,False,1,January,Saturday,5,3,21,True,,,,,,,False
7186,U07186,South America,Desktop,2025-06-01 17:05:00+00:00,2025-06-10 06:05:00+00:00,5,False,,0.0,Facebook Ads,Retargeting,2,June,Sunday,6,22,17,True,2,June,Tuesday,1,24,6,False,,,,,,,False
7187,U07187,Europe,Desktop,2025-02-19 07:22:01+00:00,2025-03-11 14:22:01+00:00,7,True,2025-03-13 21:22:01+00:00,571.47,Facebook Ads,Winter Sale,1,February,Wednesday,2,8,7,False,1,March,Tuesday,1,11,14,False,1.0,March,Thursday,3.0,11,21.0,False
7188,U07188,South America,Desktop,2025-05-08 10:01:03+00:00,2025-05-15 05:01:00+00:00,4,False,,0.0,Google Ads,Generic Search,2,May,Thursday,3,19,10,False,2,May,Thursday,3,20,5,False,,,,,,,False
7189,U07189,North America,Tablet,2025-06-05 13:00:00+00:00,2025-06-20 04:00:39+00:00,7,False,,0.0,Tiktok Ads,UGC Campaign,2,June,Thursday,3,23,13,False,2,June,Friday,4,25,4,False,,,,,,,False
7190,U07190,South America,Desktop,2025-03-03 22:48:30+00:00,2025-03-10 23:48:00+00:00,4,False,,0.0,Google Ads,Generic Search,1,March,Monday,0,10,22,False,1,March,Monday,0,11,23,False,,,,,,,False
7191,U07191,Asia Pacific,Tablet,2025-04-22 11:06:09+00:00,2025-05-05 13:06:09+00:00,5,False,,0.0,Tiktok Ads,Awareness Blast,2,April,Tuesday,1,17,11,False,2,May,Monday,0,19,13,False,,,,,,,False
7192,U07192,Asia Pacific,Tablet,2025-06-01 07:45:13+00:00,2025-06-16 10:45:00+00:00,7,True,2025-06-17 09:45:00+00:00,1068.02,Tiktok Ads,UGC Campaign,2,June,Sunday,6,22,7,True,2,June,Monday,0,25,10,False,2.0,June,Tuesday,1.0,25,9.0,False
7193,U07193,Europe,Mobile,2025-05-28 21:12:00+00:00,2025-05-31 16:12:00+00:00,2,False,,0.0,Organic,Organic Landing,2,May,Wednesday,2,22,21,False,2,May,Saturday,5,22,16,True,,,,,,,False
7194,U07194,North America,Mobile,2025-04-12 21:58:24+00:00,2025-04-13 19:58:24+00:00,2,False,,0.0,Google Ads,Competitor Search,2,April,Saturday,5,15,21,True,2,April,Sunday,6,15,19,True,,,,,,,False
7195,U07195,South America,Desktop,2025-03-02 15:29:33+00:00,2025-03-14 15:29:00+00:00,5,True,2025-03-13 05:29:33+00:00,798.72,Organic,Organic Landing,1,March,Sunday,6,9,15,True,1,March,Friday,4,11,15,False,1.0,March,Thursday,3.0,11,5.0,False
7196,U07196,North America,Mobile,2025-06-02 05:27:14+00:00,2025-06-08 02:27:14+00:00,4,False,,0.0,Google Ads,Brand Search,2,June,Monday,0,23,5,False,2,June,Sunday,6,23,2,True,,,,,,,False
7197,U07197,Europe,Tablet,2025-01-18 13:42:00+00:00,2025-01-26 23:42:00+00:00,5,False,,0.0,Facebook Ads,Retargeting,1,January,Saturday,5,3,13,True,1,January,Sunday,6,4,23,True,,,,,,,False
7198,U07198,Asia Pacific,Desktop,2025-04-12 11:57:00+00:00,2025-04-23 16:57:03+00:00,7,False,,0.0,Facebook Ads,Retargeting,2,April,Saturday,5,15,11,True,2,April,Wednesday,2,17,16,False,,,,,,,False
7199,U07199,Asia Pacific,Desktop,2025-05-25 10:04:00+00:00,2025-06-03 04:04:00+00:00,5,False,,0.0,Organic,Organic Landing,2,May,Sunday,6,21,10,True,2,June,Tuesday,1,23,4,False,,,,,,,False
7200,U07200,South America,Tablet,2025-06-24 08:24:18+00:00,2025-06-27 17:24:18+00:00,2,False,,0.0,Facebook Ads,Retargeting,2,June,Tuesday,1,26,8,False,2,June,Friday,4,26,17,False,,,,,,,False
7201,U07201,North America,Desktop,2025-06-17 11:08:00+00:00,2025-06-24 07:08:51+00:00,5,True,2025-06-23 13:08:00+00:00,879.88,Tiktok Ads,Influencer Push,2,June,Tuesday,1,25,11,False,2,June,Tuesday,1,26,7,False,2.0,June,Monday,0.0,26,13.0,False
7202,U07202,Europe,Desktop,2025-01-27 02:06:00+00:00,2025-01-31 20:06:00+00:00,3,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Monday,0,5,2,False,1,January,Friday,4,5,20,False,,,,,,,False
7203,U07203,Asia Pacific,Desktop,2025-02-08 01:11:00+00:00,2025-02-17 00:11:23+00:00,4,False,,0.0,Tiktok Ads,UGC Campaign,1,February,Saturday,5,6,1,True,1,February,Monday,0,8,0,False,,,,,,,False
7204,U07204,Asia Pacific,Tablet,2025-03-27 20:01:55+00:00,2025-04-05 08:01:55+00:00,5,True,2025-04-07 03:01:55+00:00,1030.08,Facebook Ads,Winter Sale,1,March,Thursday,3,13,20,False,2,April,Saturday,5,14,8,True,2.0,April,Monday,0.0,15,3.0,False
7205,U07205,North America,Mobile,2025-02-12 16:35:31+00:00,2025-02-28 17:35:31+00:00,6,False,,0.0,Organic,SEO Blog,1,February,Wednesday,2,7,16,False,1,February,Friday,4,9,17,False,,,,,,,False
7206,U07206,Asia Pacific,Desktop,2025-01-14 12:55:00+00:00,2025-01-24 07:55:02+00:00,5,False,,0.0,Google Ads,Brand Search,1,January,Tuesday,1,3,12,False,1,January,Friday,4,4,7,False,,,,,,,False
7207,U07207,South America,Tablet,2025-03-27 19:41:43+00:00,2025-04-01 09:41:43+00:00,3,False,,0.0,Google Ads,Competitor Search,1,March,Thursday,3,13,19,False,2,April,Tuesday,1,14,9,False,,,,,,,False
7208,U07208,Asia Pacific,Desktop,2025-03-16 14:56:56+00:00,2025-03-17 18:56:56+00:00,2,False,,0.0,Facebook Ads,Retargeting,1,March,Sunday,6,11,14,True,1,March,Monday,0,12,18,False,,,,,,,False
7209,U07209,Europe,Mobile,2025-05-19 18:06:00+00:00,2025-06-03 02:06:58+00:00,6,False,,0.0,Tiktok Ads,Influencer Push,2,May,Monday,0,21,18,False,2,June,Tuesday,1,23,2,False,,,,,,,False
7210,U07210,Asia Pacific,Mobile,2025-01-20 09:33:08+00:00,2025-01-31 10:33:00+00:00,6,False,,0.0,Tiktok Ads,UGC Campaign,1,January,Monday,0,4,9,False,1,January,Friday,4,5,10,False,,,,,,,False
7211,U07211,South America,Desktop,2025-01-30 23:11:43+00:00,2025-02-02 23:11:43+00:00,3,False,,0.0,Organic,SEO Blog,1,January,Thursday,3,5,23,False,1,February,Sunday,6,5,23,True,,,,,,,False
7212,U07212,South America,Desktop,2025-02-23 09:07:00+00:00,2025-03-08 16:07:32+00:00,8,False,,0.0,Facebook Ads,Winter Sale,1,February,Sunday,6,8,9,True,1,March,Saturday,5,10,16,True,,,,,,,False
7213,U07213,Asia Pacific,Desktop,2025-04-30 07:32:00+00:00,2025-05-03 13:32:29+00:00,2,True,2025-05-03 23:32:29+00:00,529.93,Organic,Organic Landing,2,April,Wednesday,2,18,7,False,2,May,Saturday,5,18,13,True,2.0,May,Saturday,5.0,18,23.0,True
7214,U07214,Asia Pacific,Tablet,2025-04-11 05:02:02+00:00,2025-04-15 10:02:00+00:00,4,False,,0.0,Organic,Organic Landing,2,April,Friday,4,15,5,False,2,April,Tuesday,1,16,10,False,,,,,,,False
7215,U07215,Asia Pacific,Desktop,2025-03-24 18:13:00+00:00,2025-03-26 20:13:00+00:00,4,True,2025-03-27 21:13:00+00:00,915.84,Organic,Organic Landing,1,March,Monday,0,13,18,False,1,March,Wednesday,2,13,20,False,1.0,March,Thursday,3.0,13,21.0,False
7216,U07216,South America,Tablet,2025-04-11 21:02:47+00:00,2025-04-22 13:02:00+00:00,5,True,2025-04-17 04:02:47+00:00,277.17,Facebook Ads,Winter Sale,2,April,Friday,4,15,21,False,2,April,Tuesday,1,17,13,False,2.0,April,Thursday,3.0,16,4.0,False
7217,U07217,Europe,Mobile,2025-04-10 21:42:00+00:00,2025-04-23 08:42:12+00:00,4,False,,0.0,Tiktok Ads,Influencer Push,2,April,Thursday,3,15,21,False,2,April,Wednesday,2,17,8,False,,,,,,,False
7218,U07218,North America,Desktop,2025-02-19 00:33:00+00:00,2025-03-09 12:33:00+00:00,7,False,,0.0,Organic,Organic Landing,1,February,Wednesday,2,8,0,False,1,March,Sunday,6,10,12,True,,,,,,,False
7219,U07219,Asia Pacific,Tablet,2025-05-11 17:38:51+00:00,2025-05-24 12:38:00+00:00,5,False,,0.0,Facebook Ads,Winter Sale,2,May,Sunday,6,19,17,True,2,May,Saturday,5,21,12,True,,,,,,,False
7220,U07220,Europe,Mobile,2025-04-20 03:26:00+00:00,2025-05-04 20:26:00+00:00,6,False,,0.0,Organic,Organic Landing,2,April,Sunday,6,16,3,True,2,May,Sunday,6,18,20,True,,,,,,,False
7221,U07221,South America,Tablet,2025-02-28 09:54:00+00:00,2025-03-16 22:54:26+00:00,5,False,,0.0,Tiktok Ads,Awareness Blast,1,February,Friday,4,9,9,False,1,March,Sunday,6,11,22,True,,,,,,,False
7222,U07222,North America,Desktop,2025-03-03 08:06:00+00:00,2025-03-15 09:06:00+00:00,7,False,,0.0,Organic,Organic Landing,1,March,Monday,0,10,8,False,1,March,Saturday,5,11,9,True,,,,,,,False
7223,U07223,Asia Pacific,Mobile,2025-01-25 23:00:49+00:00,2025-02-07 07:00:49+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Saturday,5,4,23,True,1,February,Friday,4,6,7,False,,,,,,,False
7224,U07224,Asia Pacific,Desktop,2025-03-09 18:15:25+00:00,2025-03-22 01:15:00+00:00,6,False,,0.0,Organic,SEO Blog,1,March,Sunday,6,10,18,True,1,March,Saturday,5,12,1,True,,,,,,,False
7225,U07225,Asia Pacific,Tablet,2025-04-12 06:26:14+00:00,2025-04-18 21:26:14+00:00,4,False,,0.0,Tiktok Ads,UGC Campaign,2,April,Saturday,5,15,6,True,2,April,Friday,4,16,21,False,,,,,,,False
7226,U07226,North America,Tablet,2025-01-27 21:06:12+00:00,2025-01-30 03:06:12+00:00,2,False,,0.0,Facebook Ads,Retargeting,1,January,Monday,0,5,21,False,1,January,Thursday,3,5,3,False,,,,,,,False
7227,U07227,South America,Tablet,2025-05-23 13:14:00+00:00,2025-06-07 16:14:00+00:00,7,True,2025-06-08 04:14:00+00:00,153.99,Facebook Ads,Retargeting,2,May,Friday,4,21,13,False,2,June,Saturday,5,23,16,True,2.0,June,Sunday,6.0,23,4.0,True
7228,U07228,Asia Pacific,Desktop,2025-03-12 10:08:00+00:00,2025-03-25 05:08:00+00:00,6,True,2025-03-26 16:08:00+00:00,458.69,Facebook Ads,Lookalike Audience,1,March,Wednesday,2,11,10,False,1,March,Tuesday,1,13,5,False,1.0,March,Wednesday,2.0,13,16.0,False
7229,U07229,North America,Mobile,2025-05-29 15:07:22+00:00,2025-05-31 01:07:22+00:00,2,False,,0.0,Facebook Ads,Lookalike Audience,2,May,Thursday,3,22,15,False,2,May,Saturday,5,22,1,True,,,,,,,False
7230,U07230,Asia Pacific,Desktop,2025-05-22 23:14:00+00:00,2025-05-27 05:14:15+00:00,3,False,,0.0,Facebook Ads,Winter Sale,2,May,Thursday,3,21,23,False,2,May,Tuesday,1,22,5,False,,,,,,,False
7231,U07231,South America,Mobile,2025-05-18 01:00:00+00:00,2025-05-21 09:00:58+00:00,3,False,,0.0,Organic,Organic Landing,2,May,Sunday,6,20,1,True,2,May,Wednesday,2,21,9,False,,,,,,,False
7232,U07232,Europe,Tablet,2025-03-08 08:35:44+00:00,2025-03-19 00:35:44+00:00,4,False,,0.0,Google Ads,Competitor Search,1,March,Saturday,5,10,8,True,1,March,Wednesday,2,12,0,False,,,,,,,False
7233,U07233,Europe,Tablet,2025-05-29 15:52:00+00:00,2025-06-16 23:52:00+00:00,7,False,,0.0,Tiktok Ads,Influencer Push,2,May,Thursday,3,22,15,False,2,June,Monday,0,25,23,False,,,,,,,False
7234,U07234,Asia Pacific,Desktop,2025-05-09 17:32:31+00:00,2025-05-16 03:32:31+00:00,3,False,,0.0,Facebook Ads,Retargeting,2,May,Friday,4,19,17,False,2,May,Friday,4,20,3,False,,,,,,,False
7235,U07235,South America,Desktop,2025-04-03 12:48:51+00:00,2025-04-12 14:48:51+00:00,3,False,,0.0,Google Ads,Brand Search,2,April,Thursday,3,14,12,False,2,April,Saturday,5,15,14,True,,,,,,,False
7236,U07236,Europe,Mobile,2025-04-26 13:39:00+00:00,2025-05-11 11:39:29+00:00,7,True,2025-05-09 20:39:29+00:00,80.26,Tiktok Ads,Awareness Blast,2,April,Saturday,5,17,13,True,2,May,Sunday,6,19,11,True,2.0,May,Friday,4.0,19,20.0,False
7237,U07237,Europe,Mobile,2025-04-26 18:07:08+00:00,2025-05-13 10:07:00+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,2,April,Saturday,5,17,18,True,2,May,Tuesday,1,20,10,False,,,,,,,False
7238,U07238,North America,Mobile,2025-04-04 04:41:00+00:00,2025-04-04 17:41:00+00:00,2,False,,0.0,Facebook Ads,Retargeting,2,April,Friday,4,14,4,False,2,April,Friday,4,14,17,False,,,,,,,False
7239,U07239,South America,Mobile,2025-03-13 21:37:34+00:00,2025-03-24 06:37:00+00:00,6,False,,0.0,Facebook Ads,Winter Sale,1,March,Thursday,3,11,21,False,1,March,Monday,0,13,6,False,,,,,,,False
7240,U07240,South America,Desktop,2025-05-08 19:29:52+00:00,2025-05-13 23:29:00+00:00,3,True,2025-05-15 05:29:00+00:00,1114.32,Google Ads,Brand Search,2,May,Thursday,3,19,19,False,2,May,Tuesday,1,20,23,False,2.0,May,Thursday,3.0,20,5.0,False
7241,U07241,North America,Desktop,2025-04-12 21:10:33+00:00,2025-04-19 03:10:00+00:00,3,False,,0.0,Facebook Ads,Winter Sale,2,April,Saturday,5,15,21,True,2,April,Saturday,5,16,3,True,,,,,,,False
7242,U07242,Europe,Mobile,2025-03-13 10:15:26+00:00,2025-03-24 19:15:00+00:00,6,False,,0.0,Organic,SEO Blog,1,March,Thursday,3,11,10,False,1,March,Monday,0,13,19,False,,,,,,,False
7243,U07243,Europe,Tablet,2025-03-29 02:45:42+00:00,2025-04-06 01:45:42+00:00,4,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Saturday,5,13,2,True,2,April,Sunday,6,14,1,True,,,,,,,False
7244,U07244,Asia Pacific,Desktop,2025-03-27 08:47:46+00:00,2025-04-06 09:47:46+00:00,4,False,,0.0,Organic,SEO Blog,1,March,Thursday,3,13,8,False,2,April,Sunday,6,14,9,True,,,,,,,False
7245,U07245,North America,Desktop,2025-05-14 15:01:25+00:00,2025-05-23 04:01:25+00:00,4,True,2025-05-25 15:01:25+00:00,644.92,Tiktok Ads,Influencer Push,2,May,Wednesday,2,20,15,False,2,May,Friday,4,21,4,False,2.0,May,Sunday,6.0,21,15.0,True
7246,U07246,Europe,Desktop,2025-02-19 19:21:33+00:00,2025-02-26 18:21:00+00:00,4,False,,0.0,Google Ads,Generic Search,1,February,Wednesday,2,8,19,False,1,February,Wednesday,2,9,18,False,,,,,,,False
7247,U07247,North America,Desktop,2025-01-26 11:48:00+00:00,2025-01-29 14:48:00+00:00,2,False,,0.0,Facebook Ads,Retargeting,1,January,Sunday,6,4,11,True,1,January,Wednesday,2,5,14,False,,,,,,,False
7248,U07248,Europe,Desktop,2025-05-11 12:00:55+00:00,2025-05-15 04:00:00+00:00,2,False,,0.0,Organic,SEO Blog,2,May,Sunday,6,19,12,True,2,May,Thursday,3,20,4,False,,,,,,,False
7249,U07249,Asia Pacific,Tablet,2025-06-24 18:21:00+00:00,2025-06-30 00:21:41+00:00,3,False,,0.0,Google Ads,Generic Search,2,June,Tuesday,1,26,18,False,2,June,Monday,0,27,0,False,,,,,,,False
7250,U07250,South America,Mobile,2025-06-19 12:13:26+00:00,2025-06-25 18:13:26+00:00,3,False,,0.0,Google Ads,Brand Search,2,June,Thursday,3,25,12,False,2,June,Wednesday,2,26,18,False,,,,,,,False
7251,U07251,South America,Mobile,2025-05-02 12:37:00+00:00,2025-05-15 16:37:00+00:00,8,False,,0.0,Tiktok Ads,UGC Campaign,2,May,Friday,4,18,12,False,2,May,Thursday,3,20,16,False,,,,,,,False
7252,U07252,South America,Desktop,2025-01-18 04:20:00+00:00,2025-01-24 18:20:29+00:00,3,False,,0.0,Google Ads,Brand Search,1,January,Saturday,5,3,4,True,1,January,Friday,4,4,18,False,,,,,,,False
7253,U07253,South America,Mobile,2025-02-08 16:17:16+00:00,2025-02-16 20:17:16+00:00,3,False,,0.0,Organic,Organic Landing,1,February,Saturday,5,6,16,True,1,February,Sunday,6,7,20,True,,,,,,,False
7254,U07254,North America,Desktop,2025-04-21 23:14:27+00:00,2025-05-02 08:14:27+00:00,6,False,,0.0,Organic,Organic Landing,2,April,Monday,0,17,23,False,2,May,Friday,4,18,8,False,,,,,,,False
7255,U07255,North America,Mobile,2025-05-18 09:36:44+00:00,2025-06-01 01:36:44+00:00,6,False,,0.0,Facebook Ads,Retargeting,2,May,Sunday,6,20,9,True,2,June,Sunday,6,22,1,True,,,,,,,False
7256,U07256,South America,Mobile,2025-06-04 14:23:00+00:00,2025-06-17 20:23:00+00:00,6,True,2025-06-18 16:23:00+00:00,800.4,Tiktok Ads,Influencer Push,2,June,Wednesday,2,23,14,False,2,June,Tuesday,1,25,20,False,2.0,June,Wednesday,2.0,25,16.0,False
7257,U07257,North America,Tablet,2025-05-28 14:12:45+00:00,2025-06-02 11:12:45+00:00,3,True,2025-06-03 10:12:45+00:00,729.63,Google Ads,Generic Search,2,May,Wednesday,2,22,14,False,2,June,Monday,0,23,11,False,2.0,June,Tuesday,1.0,23,10.0,False
7258,U07258,Europe,Desktop,2025-01-29 10:03:27+00:00,2025-02-06 16:03:27+00:00,5,False,,0.0,Organic,Organic Landing,1,January,Wednesday,2,5,10,False,1,February,Thursday,3,6,16,False,,,,,,,False
7259,U07259,Asia Pacific,Desktop,2025-01-12 23:25:00+00:00,2025-01-21 22:25:04+00:00,4,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Sunday,6,2,23,True,1,January,Tuesday,1,4,22,False,,,,,,,False
7260,U07260,North America,Desktop,2025-05-20 19:43:14+00:00,2025-06-06 20:43:14+00:00,6,False,,0.0,Facebook Ads,Retargeting,2,May,Tuesday,1,21,19,False,2,June,Friday,4,23,20,False,,,,,,,False
7261,U07261,Asia Pacific,Desktop,2025-03-07 16:54:32+00:00,2025-03-23 16:54:32+00:00,7,False,,0.0,Google Ads,Brand Search,1,March,Friday,4,10,16,False,1,March,Sunday,6,12,16,True,,,,,,,False
7262,U07262,Asia Pacific,Tablet,2025-06-11 12:38:00+00:00,2025-06-25 07:38:00+00:00,6,False,,0.0,Tiktok Ads,Influencer Push,2,June,Wednesday,2,24,12,False,2,June,Wednesday,2,26,7,False,,,,,,,False
7263,U07263,North America,Tablet,2025-02-21 02:27:00+00:00,2025-03-05 07:27:00+00:00,5,False,,0.0,Facebook Ads,Retargeting,1,February,Friday,4,8,2,False,1,March,Wednesday,2,10,7,False,,,,,,,False
7264,U07264,South America,Mobile,2025-05-29 04:07:06+00:00,2025-06-10 05:07:06+00:00,5,False,,0.0,Facebook Ads,Lookalike Audience,2,May,Thursday,3,22,4,False,2,June,Tuesday,1,24,5,False,,,,,,,False
7265,U07265,South America,Desktop,2025-01-01 18:25:34+00:00,2025-01-03 06:25:34+00:00,3,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Wednesday,2,1,18,False,1,January,Friday,4,1,6,False,,,,,,,False
7266,U07266,North America,Mobile,2025-02-12 19:08:35+00:00,2025-02-26 07:08:00+00:00,5,False,,0.0,Google Ads,Competitor Search,1,February,Wednesday,2,7,19,False,1,February,Wednesday,2,9,7,False,,,,,,,False
7267,U07267,North America,Mobile,2025-06-01 16:00:00+00:00,2025-06-10 20:00:00+00:00,4,True,2025-06-12 16:00:00+00:00,202.92,Google Ads,Brand Search,2,June,Sunday,6,22,16,True,2,June,Tuesday,1,24,20,False,2.0,June,Thursday,3.0,24,16.0,False
7268,U07268,South America,Mobile,2025-03-04 02:03:59+00:00,2025-03-08 12:03:59+00:00,4,False,,0.0,Facebook Ads,Winter Sale,1,March,Tuesday,1,10,2,False,1,March,Saturday,5,10,12,True,,,,,,,False
7269,U07269,Asia Pacific,Desktop,2025-04-28 10:48:05+00:00,2025-05-09 02:48:05+00:00,4,False,,0.0,Tiktok Ads,Awareness Blast,2,April,Monday,0,18,10,False,2,May,Friday,4,19,2,False,,,,,,,False
7270,U07270,Europe,Desktop,2025-06-15 01:34:35+00:00,2025-06-27 02:34:35+00:00,5,False,,0.0,Organic,SEO Blog,2,June,Sunday,6,24,1,True,2,June,Friday,4,26,2,False,,,,,,,False
7271,U07271,Asia Pacific,Mobile,2025-06-12 00:41:38+00:00,2025-06-19 23:41:00+00:00,3,False,,0.0,Google Ads,Generic Search,2,June,Thursday,3,24,0,False,2,June,Thursday,3,25,23,False,,,,,,,False
7272,U07272,Asia Pacific,Tablet,2025-05-04 03:23:16+00:00,2025-05-07 13:23:00+00:00,3,True,2025-05-08 21:23:00+00:00,720.04,Organic,SEO Blog,2,May,Sunday,6,18,3,True,2,May,Wednesday,2,19,13,False,2.0,May,Thursday,3.0,19,21.0,False
7273,U07273,North America,Tablet,2025-05-12 13:47:00+00:00,2025-05-25 05:47:46+00:00,4,False,,0.0,Tiktok Ads,Awareness Blast,2,May,Monday,0,20,13,False,2,May,Sunday,6,21,5,True,,,,,,,False
7274,U07274,Asia Pacific,Mobile,2025-04-07 14:56:00+00:00,2025-04-23 04:56:00+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,2,April,Monday,0,15,14,False,2,April,Wednesday,2,17,4,False,,,,,,,False
7275,U07275,South America,Desktop,2025-04-07 13:57:00+00:00,2025-04-23 15:57:39+00:00,7,False,,0.0,Organic,Organic Landing,2,April,Monday,0,15,13,False,2,April,Wednesday,2,17,15,False,,,,,,,False
7276,U07276,South America,Mobile,2025-04-08 19:16:39+00:00,2025-04-12 05:16:00+00:00,2,False,,0.0,Google Ads,Generic Search,2,April,Tuesday,1,15,19,False,2,April,Saturday,5,15,5,True,,,,,,,False
7277,U07277,North America,Desktop,2025-05-13 23:49:00+00:00,2025-05-17 07:49:22+00:00,4,False,,0.0,Facebook Ads,Retargeting,2,May,Tuesday,1,20,23,False,2,May,Saturday,5,20,7,True,,,,,,,False
7278,U07278,South America,Mobile,2025-02-11 20:35:15+00:00,2025-02-23 01:35:15+00:00,6,False,,0.0,Organic,SEO Blog,1,February,Tuesday,1,7,20,False,1,February,Sunday,6,8,1,True,,,,,,,False
7279,U07279,Asia Pacific,Desktop,2025-03-01 05:24:00+00:00,2025-03-16 09:24:00+00:00,6,True,2025-03-18 20:24:00+00:00,512.19,Facebook Ads,Lookalike Audience,1,March,Saturday,5,9,5,True,1,March,Sunday,6,11,9,True,1.0,March,Tuesday,1.0,12,20.0,False
7280,U07280,Europe,Mobile,2025-06-19 03:14:57+00:00,2025-06-28 23:14:57+00:00,6,False,,0.0,Google Ads,Brand Search,2,June,Thursday,3,25,3,False,2,June,Saturday,5,26,23,True,,,,,,,False
7281,U07281,North America,Tablet,2025-01-07 17:49:00+00:00,2025-01-15 21:49:00+00:00,4,False,,0.0,Tiktok Ads,UGC Campaign,1,January,Tuesday,1,2,17,False,1,January,Wednesday,2,3,21,False,,,,,,,False
7282,U07282,Europe,Mobile,2025-05-08 17:57:26+00:00,2025-05-20 10:57:26+00:00,7,False,,0.0,Tiktok Ads,Influencer Push,2,May,Thursday,3,19,17,False,2,May,Tuesday,1,21,10,False,,,,,,,False
7283,U07283,North America,Tablet,2025-04-10 21:57:58+00:00,2025-04-17 11:57:58+00:00,3,False,,0.0,Organic,Organic Landing,2,April,Thursday,3,15,21,False,2,April,Thursday,3,16,11,False,,,,,,,False
7284,U07284,Asia Pacific,Tablet,2025-06-08 02:24:00+00:00,2025-06-15 09:24:41+00:00,3,False,,0.0,Organic,Organic Landing,2,June,Sunday,6,23,2,True,2,June,Sunday,6,24,9,True,,,,,,,False
7285,U07285,North America,Mobile,2025-05-22 18:22:52+00:00,2025-06-05 21:22:52+00:00,8,False,,0.0,Google Ads,Competitor Search,2,May,Thursday,3,21,18,False,2,June,Thursday,3,23,21,False,,,,,,,False
7286,U07286,South America,Tablet,2025-04-11 16:22:29+00:00,2025-04-24 05:22:00+00:00,5,False,,0.0,Google Ads,Generic Search,2,April,Friday,4,15,16,False,2,April,Thursday,3,17,5,False,,,,,,,False
7287,U07287,North America,Mobile,2025-04-06 07:35:06+00:00,2025-04-12 14:35:00+00:00,4,True,2025-04-11 05:35:06+00:00,272.13,Google Ads,Competitor Search,2,April,Sunday,6,14,7,True,2,April,Saturday,5,15,14,True,2.0,April,Friday,4.0,15,5.0,False
7288,U07288,South America,Tablet,2025-05-23 08:41:10+00:00,2025-06-01 08:41:10+00:00,4,True,2025-06-03 16:41:10+00:00,248.46,Organic,SEO Blog,2,May,Friday,4,21,8,False,2,June,Sunday,6,22,8,True,2.0,June,Tuesday,1.0,23,16.0,False
