,customer_key,user_id,region,primary_device,first_touch_date,last_touch_date,total_touchpoints,conversion_flag,conversion_date,customer_lifetime_revenue,acquisition_channel,acquisition_campaign
9389,9390,U09390,Europe,Tablet,2025-02-21,2025-03-15,7,False,,0.0,Facebook Ads,Lookalike Audience
9390,9391,U09391,Asia Pacific,Tablet,2025-03-04,2025-03-14,5,False,,0.0,Facebook Ads,Winter Sale
9391,9392,U09392,Europe,Mobile,2025-06-09,2025-06-12,2,False,,0.0,TikTok Ads,Awareness Blast
9392,9393,U09393,Europe,Mobile,2025-04-02,2025-04-10,4,False,,0.0,Facebook Ads,Retargeting
9393,9394,U09394,North America,Tablet,2025-03-01,2025-03-13,7,False,,0.0,TikTok Ads,Awareness Blast
9394,9395,U09395,Asia Pacific,Desktop,2025-05-12,2025-05-22,7,False,,0.0,TikTok Ads,Awareness Blast
9395,9396,U09396,North America,Mobile,2025-05-01,2025-05-08,5,False,,0.0,Organic Search,Organic Landing
9396,9397,U09397,South America,Mobile,2025-05-21,2025-05-31,5,False,,0.0,Facebook Ads,Lookalike Audience
9397,9398,U09398,North America,Tablet,2025-01-08,2025-01-18,6,True,2025-01-19,947.22,Facebook Ads,Retargeting
9398,9399,U09399,North America,Desktop,2025-06-02,2025-06-17,6,False,,0.0,Google Ads,Competitor Search
9399,9400,U09400,Europe,Mobile,2025-05-19,2025-06-05,6,False,,0.0,Organic Search,SEO Blog
9400,9401,U09401,North America,Desktop,2025-02-27,2025-03-05,4,False,,0.0,Organic Search,SEO Blog
9401,9402,U09402,Asia Pacific,Mobile,2025-05-08,2025-05-24,5,False,,0.0,Organic Search,SEO Blog
9402,9403,U09403,South America,Mobile,2025-03-03,2025-03-08,4,False,,0.0,Google Ads,Generic Search
9403,9404,U09404,Asia Pacific,Desktop,2025-03-17,2025-03-27,4,True,2025-03-29,384.37,Facebook Ads,Lookalike Audience
9404,9405,U09405,Asia Pacific,Mobile,2025-02-22,2025-03-07,6,False,,0.0,TikTok Ads,Awareness Blast
9405,9406,U09406,Asia Pacific,Mobile,2025-03-16,2025-03-28,5,False,,0.0,Facebook Ads,Retargeting
9406,9407,U09407,Asia Pacific,Mobile,2025-02-06,2025-02-12,3,False,,0.0,Organic Search,SEO Blog
9407,9408,U09408,North America,Mobile,2025-04-07,2025-04-14,4,False,,0.0,Google Ads,Generic Search
9408,9409,U09409,North America,Desktop,2025-02-02,2025-02-05,3,False,,0.0,TikTok Ads,Awareness Blast
9409,9410,U09410,Asia Pacific,Desktop,2025-06-01,2025-06-07,5,False,,0.0,TikTok Ads,Awareness Blast
9410,9411,U09411,South America,Desktop,2025-04-18,2025-05-03,6,False,,0.0,Facebook Ads,Lookalike Audience
9411,9412,U09412,South America,Desktop,2025-03-04,2025-03-11,5,False,,0.0,Google Ads,Competitor Search
9412,9413,U09413,North America,Mobile,2025-05-08,2025-05-11,3,True,2025-05-14,531.35,TikTok Ads,Influencer Push
9413,9414,U09414,South America,Desktop,2025-04-17,2025-04-20,2,False,,0.0,TikTok Ads,Influencer Push
9414,9415,U09415,Europe,Desktop,2025-03-30,2025-04-10,7,False,,0.0,TikTok Ads,Awareness Blast
9415,9416,U09416,Asia Pacific,Desktop,2025-01-14,2025-01-14,2,False,,0.0,TikTok Ads,UGC Campaign
9416,9417,U09417,North America,Desktop,2025-06-09,2025-06-22,7,False,,0.0,TikTok Ads,Awareness Blast
9417,9418,U09418,South America,Tablet,2025-04-06,2025-04-11,2,False,,0.0,TikTok Ads,Influencer Push
9418,9419,U09419,North America,Desktop,2025-04-01,2025-04-05,2,False,,0.0,Google Ads,Competitor Search
9419,9420,U09420,North America,Mobile,2025-03-15,2025-03-29,7,False,,0.0,Organic Search,Organic Landing
9420,9421,U09421,North America,Tablet,2025-04-17,2025-04-21,3,False,,0.0,Facebook Ads,Retargeting
9421,9422,U09422,South America,Tablet,2025-06-22,2025-06-30,5,False,,0.0,Organic Search,Organic Landing
9422,9423,U09423,Asia Pacific,Mobile,2025-02-23,2025-03-08,6,False,,0.0,Google Ads,Brand Search
9423,9424,U09424,Asia Pacific,Tablet,2025-04-26,2025-04-30,2,False,,0.0,Google Ads,Generic Search
9424,9425,U09425,North America,Mobile,2025-06-20,2025-07-01,4,False,,0.0,Organic Search,SEO Blog
9425,9426,U09426,Asia Pacific,Tablet,2025-02-23,2025-03-13,6,False,,0.0,Organic Search,Organic Landing
9426,9427,U09427,North America,Tablet,2025-03-03,2025-03-15,5,False,,0.0,TikTok Ads,Influencer Push
9427,9428,U09428,Asia Pacific,Desktop,2025-06-06,2025-06-11,2,True,2025-06-13,997.6,Facebook Ads,Retargeting
9428,9429,U09429,Asia Pacific,Tablet,2025-03-21,2025-03-22,2,False,,0.0,TikTok Ads,Influencer Push
9429,9430,U09430,Europe,Mobile,2025-06-08,2025-06-17,5,False,,0.0,Facebook Ads,Lookalike Audience
9430,9431,U09431,Asia Pacific,Tablet,2025-03-10,2025-03-17,4,False,,0.0,Organic Search,Organic Landing
9431,9432,U09432,Asia Pacific,Tablet,2025-06-15,2025-06-26,6,False,,0.0,TikTok Ads,Awareness Blast
9432,9433,U09433,North America,Mobile,2025-05-09,2025-05-24,7,False,,0.0,Google Ads,Competitor Search
9433,9434,U09434,South America,Desktop,2025-06-23,2025-07-02,3,False,,0.0,Google Ads,Brand Search
9434,9435,U09435,Europe,Desktop,2025-03-03,2025-03-20,6,False,,0.0,Facebook Ads,Lookalike Audience
9435,9436,U09436,North America,Mobile,2025-05-12,2025-05-23,5,True,2025-05-24,203.84,TikTok Ads,Influencer Push
9436,9437,U09437,North America,Desktop,2025-01-05,2025-01-25,7,False,,0.0,Facebook Ads,Retargeting
9437,9438,U09438,South America,Tablet,2025-04-02,2025-04-12,5,False,,0.0,Facebook Ads,Retargeting
9438,9439,U09439,Asia Pacific,Desktop,2025-04-09,2025-04-15,4,True,2025-04-17,882.55,Google Ads,Brand Search
9439,9440,U09440,North America,Mobile,2025-03-30,2025-04-03,4,False,,0.0,Facebook Ads,Winter Sale
9440,9441,U09441,North America,Tablet,2025-05-01,2025-05-15,6,False,,0.0,Facebook Ads,Lookalike Audience
9441,9442,U09442,North America,Desktop,2025-01-28,2025-02-09,6,False,,0.0,Google Ads,Competitor Search
9442,9443,U09443,Europe,Mobile,2025-01-04,2025-01-10,3,True,2025-01-10,1026.92,Facebook Ads,Lookalike Audience
9443,9444,U09444,Asia Pacific,Mobile,2025-01-27,2025-02-04,4,False,,0.0,Facebook Ads,Lookalike Audience
9444,9445,U09445,Asia Pacific,Tablet,2025-03-13,2025-03-21,6,True,2025-03-19,247.2,Facebook Ads,Lookalike Audience
9445,9446,U09446,Europe,Mobile,2025-02-24,2025-02-24,2,False,,0.0,Organic Search,Organic Landing
9446,9447,U09447,Asia Pacific,Mobile,2025-04-02,2025-04-11,7,False,,0.0,Facebook Ads,Winter Sale
9447,9448,U09448,South America,Tablet,2025-06-24,2025-07-04,6,False,,0.0,Facebook Ads,Retargeting
9448,9449,U09449,South America,Desktop,2025-04-29,2025-05-01,3,False,,0.0,Facebook Ads,Lookalike Audience
9449,9450,U09450,North America,Tablet,2025-06-02,2025-06-06,2,False,,0.0,Facebook Ads,Retargeting
9450,9451,U09451,Europe,Desktop,2025-05-30,2025-06-02,2,False,,0.0,Organic Search,SEO Blog
9451,9452,U09452,Asia Pacific,Mobile,2025-01-29,2025-02-11,6,True,2025-02-12,1078.59,Facebook Ads,Retargeting
9452,9453,U09453,South America,Desktop,2025-04-06,2025-04-10,4,False,,0.0,Organic Search,SEO Blog
9453,9454,U09454,South America,Tablet,2025-05-17,2025-05-18,3,False,,0.0,TikTok Ads,Awareness Blast
9454,9455,U09455,South America,Desktop,2025-02-13,2025-03-01,7,False,,0.0,Organic Search,Organic Landing
9455,9456,U09456,Asia Pacific,Desktop,2025-02-06,2025-02-13,4,True,2025-02-14,90.38,Google Ads,Competitor Search
9456,9457,U09457,Asia Pacific,Desktop,2025-01-13,2025-01-27,7,False,,0.0,Google Ads,Brand Search
9457,9458,U09458,Europe,Desktop,2025-06-29,2025-07-07,4,False,,0.0,Facebook Ads,Winter Sale
9458,9459,U09459,Europe,Tablet,2025-03-14,2025-03-30,7,False,,0.0,Organic Search,SEO Blog
9459,9460,U09460,Europe,Desktop,2025-01-10,2025-01-15,2,False,,0.0,Organic Search,Organic Landing
9460,9461,U09461,Europe,Tablet,2025-06-12,2025-06-22,4,False,,0.0,TikTok Ads,Influencer Push
9461,9462,U09462,Asia Pacific,Tablet,2025-03-19,2025-04-03,6,False,,0.0,Organic Search,SEO Blog
9462,9463,U09463,North America,Tablet,2025-04-19,2025-04-28,6,False,,0.0,Google Ads,Brand Search
9463,9464,U09464,South America,Mobile,2025-06-09,2025-06-23,7,False,,0.0,Organic Search,Organic Landing
9464,9465,U09465,South America,Mobile,2025-01-09,2025-01-29,7,False,,0.0,Google Ads,Brand Search
9465,9466,U09466,North America,Mobile,2025-03-24,2025-04-09,8,False,,0.0,TikTok Ads,UGC Campaign
9466,9467,U09467,Asia Pacific,Tablet,2025-04-20,2025-04-29,5,False,,0.0,Organic Search,Organic Landing
9467,9468,U09468,South America,Mobile,2025-06-13,2025-06-23,4,False,,0.0,Facebook Ads,Retargeting
9468,9469,U09469,Europe,Desktop,2025-03-16,2025-03-22,4,False,,0.0,Organic Search,Organic Landing
9469,9470,U09470,North America,Mobile,2025-04-05,2025-04-16,5,False,,0.0,Organic Search,Organic Landing
9470,9471,U09471,Asia Pacific,Tablet,2025-05-17,2025-05-24,4,True,2025-05-25,840.5,TikTok Ads,Influencer Push
9471,9472,U09472,Europe,Tablet,2025-01-04,2025-01-13,6,False,,0.0,Google Ads,Generic Search
9472,9473,U09473,North America,Mobile,2025-02-10,2025-02-20,6,False,,0.0,Facebook Ads,Lookalike Audience
9473,9474,U09474,North America,Tablet,2025-01-01,2025-01-17,7,False,,0.0,Organic Search,Organic Landing
9474,9475,U09475,South America,Tablet,2025-05-31,2025-06-12,5,False,,0.0,Google Ads,Competitor Search
9475,9476,U09476,Europe,Desktop,2025-03-05,2025-03-12,3,False,,0.0,Facebook Ads,Winter Sale
9476,9477,U09477,Asia Pacific,Mobile,2025-02-11,2025-02-14,2,True,2025-02-15,848.56,Facebook Ads,Winter Sale
9477,9478,U09478,Europe,Mobile,2025-05-20,2025-05-24,2,False,,0.0,Organic Search,Organic Landing
9478,9479,U09479,South America,Mobile,2025-04-20,2025-04-23,2,False,,0.0,Facebook Ads,Winter Sale
9479,9480,U09480,South America,Tablet,2025-02-25,2025-03-11,5,False,,0.0,TikTok Ads,UGC Campaign
9480,9481,U09481,North America,Desktop,2025-01-21,2025-01-29,5,False,,0.0,TikTok Ads,Awareness Blast
9481,9482,U09482,Europe,Tablet,2025-03-26,2025-04-04,6,True,2025-04-04,461.65,TikTok Ads,Awareness Blast
9482,9483,U09483,Europe,Desktop,2025-02-07,2025-02-12,3,False,,0.0,Facebook Ads,Retargeting
9483,9484,U09484,North America,Tablet,2025-04-16,2025-04-29,5,False,,0.0,TikTok Ads,Awareness Blast
9484,9485,U09485,North America,Mobile,2025-05-03,2025-05-09,4,False,,0.0,TikTok Ads,Awareness Blast
9485,9486,U09486,Asia Pacific,Tablet,2025-03-11,2025-03-23,6,False,,0.0,TikTok Ads,UGC Campaign
9486,9487,U09487,South America,Mobile,2025-06-11,2025-06-18,5,False,,0.0,Organic Search,Organic Landing
9487,9488,U09488,North America,Tablet,2025-04-28,2025-05-02,3,True,2025-05-04,82.35,Facebook Ads,Lookalike Audience
9488,9489,U09489,South America,Tablet,2025-01-11,2025-01-22,5,False,,0.0,Google Ads,Brand Search
9489,9490,U09490,North America,Tablet,2025-06-15,2025-06-17,2,False,,0.0,Facebook Ads,Lookalike Audience
9490,9491,U09491,North America,Tablet,2025-03-15,2025-03-26,5,False,,0.0,Organic Search,SEO Blog
9491,9492,U09492,Europe,Desktop,2025-02-17,2025-02-18,3,False,,0.0,Organic Search,SEO Blog
9492,9493,U09493,Europe,Desktop,2025-04-25,2025-04-30,2,False,,0.0,Facebook Ads,Lookalike Audience
9493,9494,U09494,Europe,Tablet,2025-04-19,2025-04-23,2,True,2025-04-25,238.1,Organic Search,Organic Landing
9494,9495,U09495,South America,Mobile,2025-04-27,2025-04-30,3,False,,0.0,TikTok Ads,UGC Campaign
9495,9496,U09496,North America,Tablet,2025-06-22,2025-07-06,5,False,,0.0,Facebook Ads,Retargeting
9496,9497,U09497,North America,Tablet,2025-03-05,2025-03-12,3,False,,0.0,TikTok Ads,Awareness Blast
9497,9498,U09498,Europe,Mobile,2025-02-24,2025-03-03,5,False,,0.0,Facebook Ads,Retargeting
9498,9499,U09499,North America,Tablet,2025-05-06,2025-05-11,5,False,,0.0,Facebook Ads,Retargeting
9499,9500,U09500,Europe,Desktop,2025-06-29,2025-07-08,6,False,,0.0,Google Ads,Competitor Search
9500,9501,U09501,South America,Desktop,2025-04-11,2025-04-16,3,False,,0.0,Google Ads,Brand Search
9501,9502,U09502,North America,Tablet,2025-05-25,2025-05-27,2,False,,0.0,Facebook Ads,Winter Sale
9502,9503,U09503,South America,Mobile,2025-01-26,2025-02-12,7,False,,0.0,Organic Search,SEO Blog
9503,9504,U09504,Europe,Desktop,2025-05-19,2025-06-01,5,True,2025-06-02,1199.43,Facebook Ads,Winter Sale
9504,9505,U09505,North America,Desktop,2025-05-24,2025-05-26,3,True,2025-05-27,283.83,TikTok Ads,UGC Campaign
9505,9506,U09506,Europe,Desktop,2025-03-03,2025-03-16,7,False,,0.0,TikTok Ads,UGC Campaign
9506,9507,U09507,North America,Mobile,2025-01-28,2025-02-03,6,False,,0.0,TikTok Ads,Influencer Push
9507,9508,U09508,South America,Mobile,2025-04-19,2025-04-28,4,False,,0.0,Google Ads,Brand Search
9508,9509,U09509,South America,Tablet,2025-01-04,2025-01-26,7,False,,0.0,Facebook Ads,Retargeting
9509,9510,U09510,Europe,Desktop,2025-05-23,2025-06-02,5,False,,0.0,Organic Search,Organic Landing
9510,9511,U09511,Europe,Mobile,2025-01-10,2025-01-15,3,False,,0.0,Organic Search,SEO Blog
9511,9512,U09512,Europe,Mobile,2025-06-08,2025-06-16,4,False,,0.0,TikTok Ads,Influencer Push
9512,9513,U09513,South America,Desktop,2025-06-08,2025-06-20,5,False,,0.0,TikTok Ads,Awareness Blast
9513,9514,U09514,Europe,Mobile,2025-04-22,2025-05-02,6,True,2025-05-05,479.01,Facebook Ads,Retargeting
9514,9515,U09515,North America,Mobile,2025-02-06,2025-02-10,2,False,,0.0,Organic Search,Organic Landing
9515,9516,U09516,North America,Tablet,2025-06-25,2025-07-10,6,True,2025-07-10,311.64,Facebook Ads,Retargeting
9516,9517,U09517,North America,Desktop,2025-01-20,2025-01-21,2,False,,0.0,TikTok Ads,UGC Campaign
9517,9518,U09518,South America,Mobile,2025-03-30,2025-04-07,5,False,,0.0,Organic Search,Organic Landing
9518,9519,U09519,North America,Mobile,2025-05-11,2025-06-01,7,False,,0.0,TikTok Ads,UGC Campaign
9519,9520,U09520,North America,Tablet,2025-03-12,2025-03-15,2,False,,0.0,Google Ads,Brand Search
9520,9521,U09521,Asia Pacific,Desktop,2025-06-28,2025-07-01,5,True,2025-07-02,649.59,Facebook Ads,Lookalike Audience
9521,9522,U09522,North America,Tablet,2025-06-13,2025-06-29,7,False,,0.0,TikTok Ads,UGC Campaign
9522,9523,U09523,Asia Pacific,Mobile,2025-03-01,2025-03-06,3,False,,0.0,TikTok Ads,UGC Campaign
9523,9524,U09524,North America,Desktop,2025-01-06,2025-01-19,5,False,,0.0,TikTok Ads,UGC Campaign
9524,9525,U09525,North America,Mobile,2025-02-11,2025-02-14,2,False,,0.0,Google Ads,Generic Search
9525,9526,U09526,North America,Mobile,2025-06-06,2025-06-17,4,False,,0.0,Facebook Ads,Winter Sale
9526,9527,U09527,Europe,Mobile,2025-03-28,2025-03-28,2,False,,0.0,TikTok Ads,Awareness Blast
9527,9528,U09528,South America,Desktop,2025-06-21,2025-06-23,2,False,,0.0,Organic Search,SEO Blog
9528,9529,U09529,South America,Desktop,2025-03-14,2025-03-16,4,False,,0.0,TikTok Ads,Influencer Push
9529,9530,U09530,Europe,Desktop,2025-04-02,2025-04-03,2,True,2025-04-04,496.28,Organic Search,SEO Blog
9530,9531,U09531,North America,Desktop,2025-04-29,2025-05-01,2,False,,0.0,TikTok Ads,Awareness Blast
9531,9532,U09532,South America,Desktop,2025-02-01,2025-02-04,4,False,,0.0,TikTok Ads,UGC Campaign
9532,9533,U09533,Asia Pacific,Desktop,2025-06-03,2025-06-05,2,False,,0.0,Facebook Ads,Winter Sale
9533,9534,U09534,South America,Mobile,2025-02-08,2025-02-24,7,False,,0.0,TikTok Ads,Awareness Blast
9534,9535,U09535,Europe,Tablet,2025-01-15,2025-01-25,4,False,,0.0,TikTok Ads,Influencer Push
9535,9536,U09536,Asia Pacific,Desktop,2025-04-14,2025-04-28,7,False,,0.0,Facebook Ads,Winter Sale
9536,9537,U09537,Europe,Tablet,2025-06-20,2025-06-27,4,False,,0.0,Google Ads,Competitor Search
9537,9538,U09538,South America,Desktop,2025-03-16,2025-04-04,7,False,,0.0,Google Ads,Competitor Search
9538,9539,U09539,South America,Desktop,2025-03-03,2025-03-10,3,False,,0.0,TikTok Ads,UGC Campaign
9539,9540,U09540,South America,Desktop,2025-03-17,2025-03-24,4,False,,0.0,TikTok Ads,UGC Campaign
9540,9541,U09541,Europe,Mobile,2025-03-03,2025-03-14,6,False,,0.0,Facebook Ads,Retargeting
9541,9542,U09542,Asia Pacific,Tablet,2025-05-22,2025-05-28,5,True,2025-05-30,589.57,Facebook Ads,Retargeting
9542,9543,U09543,North America,Mobile,2025-04-05,2025-04-13,4,False,,0.0,Facebook Ads,Retargeting
9543,9544,U09544,Europe,Tablet,2025-03-29,2025-04-02,2,True,2025-04-05,143.95,Google Ads,Competitor Search
9544,9545,U09545,South America,Desktop,2025-04-01,2025-04-15,7,False,,0.0,TikTok Ads,Awareness Blast
9545,9546,U09546,North America,Desktop,2025-06-12,2025-06-28,5,False,,0.0,TikTok Ads,Awareness Blast
9546,9547,U09547,Asia Pacific,Desktop,2025-04-06,2025-04-24,6,False,,0.0,Organic Search,SEO Blog
9547,9548,U09548,Europe,Tablet,2025-01-20,2025-01-27,3,False,,0.0,Organic Search,SEO Blog
9548,9549,U09549,South America,Tablet,2025-05-21,2025-05-31,5,False,,0.0,Organic Search,Organic Landing
9549,9550,U09550,North America,Tablet,2025-01-05,2025-01-22,8,False,,0.0,Organic Search,Organic Landing
9550,9551,U09551,South America,Mobile,2025-02-02,2025-02-14,5,False,,0.0,Google Ads,Generic Search
9551,9552,U09552,South America,Tablet,2025-04-27,2025-05-11,7,False,,0.0,Facebook Ads,Retargeting
9552,9553,U09553,South America,Mobile,2025-01-02,2025-01-12,5,False,,0.0,TikTok Ads,Awareness Blast
9553,9554,U09554,North America,Mobile,2025-06-17,2025-06-21,5,False,,0.0,TikTok Ads,UGC Campaign
9554,9555,U09555,South America,Tablet,2025-05-22,2025-06-06,6,False,,0.0,Organic Search,SEO Blog
9555,9556,U09556,Europe,Mobile,2025-04-21,2025-04-25,2,False,,0.0,TikTok Ads,UGC Campaign
9556,9557,U09557,North America,Mobile,2025-01-30,2025-02-11,7,False,,0.0,TikTok Ads,UGC Campaign
9557,9558,U09558,Asia Pacific,Tablet,2025-05-29,2025-06-11,5,False,,0.0,Organic Search,Organic Landing
9558,9559,U09559,North America,Desktop,2025-05-25,2025-06-06,7,True,2025-06-09,367.14,Facebook Ads,Retargeting
9559,9560,U09560,South America,Tablet,2025-01-05,2025-01-11,3,True,2025-01-12,1007.64,Facebook Ads,Retargeting
9560,9561,U09561,Asia Pacific,Desktop,2025-06-11,2025-06-16,3,False,,0.0,Facebook Ads,Winter Sale
9561,9562,U09562,Asia Pacific,Desktop,2025-02-15,2025-02-24,4,False,,0.0,Facebook Ads,Winter Sale
9562,9563,U09563,Asia Pacific,Desktop,2025-06-13,2025-06-22,4,False,,0.0,TikTok Ads,UGC Campaign
9563,9564,U09564,South America,Tablet,2025-05-01,2025-05-16,7,False,,0.0,Google Ads,Brand Search
9564,9565,U09565,Asia Pacific,Mobile,2025-04-10,2025-04-17,5,False,,0.0,Google Ads,Competitor Search
9565,9566,U09566,Europe,Mobile,2025-01-08,2025-01-14,5,False,,0.0,Facebook Ads,Winter Sale
9566,9567,U09567,North America,Tablet,2025-01-07,2025-01-17,5,False,,0.0,Facebook Ads,Lookalike Audience
9567,9568,U09568,North America,Mobile,2025-05-21,2025-05-29,4,False,,0.0,Facebook Ads,Lookalike Audience
9568,9569,U09569,Europe,Mobile,2025-03-30,2025-04-01,2,True,2025-04-02,647.25,TikTok Ads,Awareness Blast
9569,9570,U09570,North America,Tablet,2025-05-26,2025-05-30,3,False,,0.0,Organic Search,SEO Blog
9570,9571,U09571,Europe,Tablet,2025-05-23,2025-05-25,3,False,,0.0,Facebook Ads,Lookalike Audience
9571,9572,U09572,Europe,Tablet,2025-03-05,2025-03-10,3,False,,0.0,TikTok Ads,UGC Campaign
9572,9573,U09573,Asia Pacific,Desktop,2025-05-08,2025-05-10,2,False,,0.0,Google Ads,Competitor Search
9573,9574,U09574,Europe,Mobile,2025-02-19,2025-02-25,5,False,,0.0,Google Ads,Brand Search
9574,9575,U09575,Europe,Desktop,2025-01-22,2025-01-29,3,False,,0.0,TikTok Ads,Influencer Push
9575,9576,U09576,Asia Pacific,Tablet,2025-01-28,2025-02-01,3,True,2025-02-01,290.59,TikTok Ads,Awareness Blast
9576,9577,U09577,North America,Tablet,2025-03-24,2025-03-26,2,False,,0.0,Google Ads,Generic Search
9577,9578,U09578,Asia Pacific,Tablet,2025-03-13,2025-03-28,7,True,2025-03-31,1042.97,TikTok Ads,Influencer Push
9578,9579,U09579,North America,Tablet,2025-05-22,2025-05-24,2,False,,0.0,TikTok Ads,Awareness Blast
9579,9580,U09580,North America,Tablet,2025-05-07,2025-05-15,3,False,,0.0,Facebook Ads,Lookalike Audience
9580,9581,U09581,South America,Tablet,2025-06-11,2025-06-19,5,False,,0.0,Organic Search,Organic Landing
9581,9582,U09582,Europe,Desktop,2025-03-04,2025-03-14,5,False,,0.0,TikTok Ads,Influencer Push
9582,9583,U09583,Europe,Mobile,2025-01-18,2025-01-22,2,False,,0.0,Organic Search,Organic Landing
9583,9584,U09584,Asia Pacific,Mobile,2025-05-11,2025-05-13,2,False,,0.0,TikTok Ads,UGC Campaign
9584,9585,U09585,Europe,Mobile,2025-01-18,2025-01-22,2,False,,0.0,TikTok Ads,UGC Campaign
9585,9586,U09586,Asia Pacific,Mobile,2025-05-08,2025-05-17,4,False,,0.0,Facebook Ads,Lookalike Audience
9586,9587,U09587,South America,Desktop,2025-04-05,2025-04-09,4,False,,0.0,Organic Search,SEO Blog
9587,9588,U09588,South America,Tablet,2025-02-05,2025-02-17,7,False,,0.0,Organic Search,SEO Blog
9588,9589,U09589,South America,Mobile,2025-05-14,2025-06-01,8,False,,0.0,TikTok Ads,Awareness Blast
9589,9590,U09590,North America,Tablet,2025-01-28,2025-02-09,4,False,,0.0,Google Ads,Generic Search
9590,9591,U09591,South America,Desktop,2025-02-21,2025-03-07,5,False,,0.0,TikTok Ads,Awareness Blast
9591,9592,U09592,North America,Desktop,2025-06-14,2025-07-05,7,False,,0.0,Google Ads,Competitor Search
9592,9593,U09593,Europe,Mobile,2025-06-06,2025-06-14,3,False,,0.0,TikTok Ads,Influencer Push
9593,9594,U09594,South America,Desktop,2025-05-23,2025-05-30,4,True,2025-06-02,437.65,TikTok Ads,Influencer Push
9594,9595,U09595,South America,Mobile,2025-04-25,2025-05-01,3,False,,0.0,Google Ads,Generic Search
9595,9596,U09596,South America,Desktop,2025-01-28,2025-02-10,6,False,,0.0,Facebook Ads,Retargeting
9596,9597,U09597,Europe,Tablet,2025-05-19,2025-05-25,4,False,,0.0,Facebook Ads,Retargeting
